EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
847,19.0,Yes,Travel_Frequently,423,Sales,6,5,Human Resources,1,3,Male,71,2,3,Manager,2,Divorced,5348.0,16939,0,Y,Yes,21,3,3,80,2,7,3,3,7,2,12,2
848,41.0,Yes,Non-Travel,1042,Human Resources,17,4,Human Resources,1,3,Male,55,2,4,Manager,1,Single,19999.0,24976,7,Y,Yes,22,3,4,80,0,39,4,4,39,34,15,34
849,27.0,Yes,Travel_Rarely,1166,Research & Development,6,2,Medical,1,3,Male,40,4,2,Research Director,3,Married,16695.0,7825,7,Y,Yes,25,3,1,80,0,32,0,4,32,18,8,11
850,55.0,No,Travel_Rarely,755,Research & Development,22,1,Technical Degree,1,2,Female,54,3,2,Laboratory Technician,4,Married,3591.0,5488,2,Y,No,18,3,4,80,2,28,0,3,28,10,4,0
851,39.0,No,Travel_Rarely,1401,Sales,18,3,Medical,1,1,Male,69,3,3,Sales Representative,4,Married,16470.0,3895,4,Y,No,15,3,4,80,3,4,2,1,4,4,1,3
852,43.0,No,Travel_Rarely,1442,Research & Development,28,5,Technical Degree,1,3,Male,54,1,4,Healthcare Representative,4,Single,19999.0,4908,3,Y,No,17,3,4,80,1,27,2,4,27,9,12,0
853,60.0,No,Travel_Rarely,273,Sales,10,5,Other,1,1,Male,81,3,3,Sales Representative,2,Married,16994.0,3411,6,Y,No,22,3,4,80,1,39,4,3,39,11,13,7
854,56.0,No,Travel_Rarely,784,Research & Development,10,1,Life Sciences,1,4,Female,32,2,1,Research Scientist,4,Divorced,15424.0,7457,6,Y,Yes,24,4,1,80,3,16,6,4,16,13,3,0
855,44.0,No,Travel_Rarely,1164,Sales,9,4,Medical,1,3,Female,68,4,3,Sales Executive,1,Married,14000.0,13574,7,Y,No,25,3,3,80,2,22,4,2,22,17,2,11
856,46.0,Yes,Travel_Rarely,508,Sales,22,3,Human Resources,1,1,Female,64,4,3,Sales Representative,2,Married,19563.0,12135,4,Y,No,14,3,1,80,3,8,5,3,8,7,6,5
857,55.0,No,Travel_Rarely,1446,Sales,28,1,Medical,1,2,Female,69,4,2,Sales Executive,3,Married,11129.0,22383,4,Y,No,25,3,1,80,1,1,4,2,1,1,5,1
858,37.0,No,Travel_Rarely,279,Research & Development,15,4,Other,1,4,Male,51,3,2,Laboratory Technician,2,Single,7650.0,7448,7,Y,Yes,19,3,3,80,1,31,2,3,31,8,10,6
859,44.0,No,Travel_Rarely,953,Research & Development,11,5,Medical,1,4,Male,91,3,4,Research Director,3,Married,13394.0,10847,4,Y,Yes,15,3,1,80,1,30,3,1,30,14,11,14
860,58.0,Yes,Non-Travel,1282,Sales,29,2,Life Sciences,1,4,Male,48,2,3,Manager,2,Married,3347.0,24676,0,Y,No,13,3,4,80,1,6,2,2,6,6,10,1
861,37.0,Yes,Non-Travel,136,Research & Development,7,3,Other,1,4,Male,43,1,3,Laboratory Technician,4,Single,11573.0,10541,2,Y,No,15,3,4,80,2,29,6,4,29,25,8,13
862,36.0,No,Travel_Rarely,505,Research & Development,18,3,Human Resources,1,2,Male,79,1,4,Research Director,3,Divorced,19327.0,16658,1,Y,No,19,3,3,80,1,2,2,3,2,2,3,1
863,37.0,No,Travel_Rarely,638,Research & Development,2,4,Human Resources,1,2,Male,91,4,5,Research Scientist,4,Single,13571.0,25392,9,Y,No,23,4,3,80,1,8,0,4,8,6,11,3
864,52.0,No,Travel_Rarely,475,Research & Development,2,1,Marketing,1,3,Female,72,4,4,Manufacturing Director,2,Divorced,10140.0,19527,4,Y,No,23,3,3,80,2,9,4,1,9,9,2,2
865,19.0,No,Travel_Rarely,355,Research & Development,26,5,Other,1,2,Female,84,3,2,Manufacturing Director,3,Married,18445.0,18781,7,Y,No,21,3,4,80,3,25,1,3,25,17,6,12
866,47.0,No,Non-Travel,377,Research & Development,13,4,Marketing,1,2,Female,69,4,2,Research Scientist,1,Single,16429.0,2645,8,Y,No,18,3,3,80,2,0,4,1,0,0,5,0
867,51.0,No,Travel_Rarely,348,Sales,11,2,Marketing,1,4,Female,41,2,3,Sales Executive,1,Married,9917.0,14700,8,Y,No,11,4,1,80,1,29,5,3,29,3,4,0
868,39.0,Yes,Travel_Rarely,792,Sales,25,2,Life Sciences,1,2,Female,94,2,2,Sales Executive,2,Married,8472.0,25990,0,Y,No,15,4,1,80,0,37,3,2,37,12,14,6
869,20.0,Yes,Travel_Rarely,1140,Research & Development,19,2,Medical,1,4,Male,63,4,4,Research Director,3,Single,2471.0,22516,0,Y,Yes,16,3,2,80,2,14,3,4,14,13,14,1
870,23.0,Yes,Non-Travel,1491,Human Resources,29,4,Human Resources,1,1,Male,52,4,3,Human Resources,1,Married,19704.0,20618,0,Y,No,25,3,2,80,2,24,4,2,24,5,9,2
871,32.0,Yes,Non-Travel,224,Research & Development,20,5,Human Resources,1,1,Female,36,4,4,Research Scientist,4,Married,11190.0,12964,0,Y,Yes,23,3,3,80,3,5,4,2,5,2,6,1
872,44.0,Yes,Travel_Rarely,1435,Sales,1,3,Medical,1,1,Female,94,4,4,Sales Representative,4,Married,12995.0,3962,8,Y,Yes,20,3,2,80,1,17,2,2,17,12,4,8
873,27.0,Yes,Non-Travel,311,Research & Development,17,1,Human Resources,1,1,Male,47,4,3,Research Director,2,Single,4388.0,19193,0,Y,No,23,3,4,80,0,0,1,2,0,0,8,0
874,26.0,No,Non-Travel,571,Research & Development,20,3,Medical,1,1,Female,37,2,5,Healthcare Representative,4,Married,17485.0,8473,6,Y,No,21,3,4,80,2,2,6,3,2,0,11,0
875,50.0,Yes,Non-Travel,848,Sales,18,5,Other,1,1,Male,71,1,2,Manager,4,Single,18393.0,9483,5,Y,Yes,12,3,1,80,2,16,2,4,16,4,3,3
876,49.0,No,Travel_Rarely,599,Sales,8,3,Life Sciences,1,1,Male,30,2,1,Sales Representative,4,Married,19929.0,6415,8,Y,No,24,3,1,80,2,7,0,3,7,3,0,2
877,23.0,No,Travel_Rarely,910,Research & Development,13,4,Life Sciences,1,4,Female,44,2,1,Research Scientist,1,Single,19999.0,25002,8,Y,No,25,4,2,80,0,39,0,3,39,13,9,13
878,58.0,No,Travel_Rarely,988,Research & Development,4,2,Life Sciences,1,4,Male,57,4,1,Manager,3,Divorced,11009.0,17848,3,Y,No,16,3,2,80,2,16,3,3,16,12,11,10
879,53.0,No,Travel_Rarely,1304,Sales,19,5,Medical,1,4,Male,65,1,2,Manager,2,Married,19999.0,10705,8,Y,No,24,3,4,80,2,24,3,2,24,13,4,5
880,19.0,No,Travel_Rarely,1310,Sales,3,5,Medical,1,4,Male,75,4,5,Sales Executive,3,Married,12912.0,26909,5,Y,No,19,3,1,80,0,40,1,1,40,7,0,5
881,46.0,No,Non-Travel,1257,Sales,6,3,Technical Degree,1,2,Female,50,2,4,Sales Executive,3,Married,16702.0,12704,4,Y,No,24,3,2,80,2,11,3,2,11,7,11,2
882,21.0,No,Travel_Rarely,274,Research & Development,28,4,Human Resources,1,2,Male,78,1,3,Research Director,3,Single,19999.0,23203,8,Y,No,14,3,4,80,0,28,5,3,28,14,12,2
883,18.0,Yes,Travel_Rarely,1384,Sales,29,3,Human Resources,1,3,Female,68,3,5,Sales Executive,1,Single,1193.0,18391,6,Y,No,13,3,1,80,3,24,0,2,24,18,0,10
884,36.0,Yes,Travel_Rarely,416,Sales,6,3,Technical Degree,1,2,Male,67,4,1,Sales Representative,4,Divorced,12612.0,24199,8,Y,Yes,19,4,4,80,0,35,1,4,35,0,0,0
885,43.0,No,Travel_Rarely,1100,Research & Development,22,5,Technical Degree,1,4,Male,38,3,2,Healthcare Representative,2,Divorced,11074.0,14451,4,Y,No,12,3,4,80,3,24,0,4,24,21,0,16
886,42.0,Yes,Non-Travel,923,Sales,6,3,Life Sciences,1,4,Female,49,3,2,Sales Representative,3,Single,5566.0,26516,3,Y,Yes,22,3,1,80,0,28,4,2,28,1,7,0
887,27.0,No,Travel_Rarely,969,Research & Development,24,2,Technical Degree,1,1,Male,37,3,3,Manufacturing Director,4,Married,6835.0,15068,9,Y,No,19,3,4,80,1,10,4,2,10,1,1,1
888,32.0,No,Travel_Rarely,1030,Sales,8,3,Medical,1,1,Female,43,3,4,Sales Executive,1,Married,6609.0,23798,2,Y,Yes,21,3,2,80,2,3,1,1,3,2,8,2
889,39.0,Yes,Non-Travel,986,Sales,25,2,Marketing,1,3,Male,91,1,5,Manager,3,Married,5497.0,12320,4,Y,No,20,4,4,80,3,13,2,2,13,7,6,0
890,38.0,No,Travel_Frequently,368,Sales,17,5,Medical,1,2,Female,64,4,5,Sales Representative,4,Single,3339.0,15208,8,Y,No,21,3,2,80,2,37,5,2,37,2,13,2
891,39.0,No,Travel_Frequently,569,Research & Development,10,4,Technical Degree,1,4,Male,84,1,5,Research Scientist,1,Single,12273.0,21330,2,Y,Yes,21,3,3,80,2,16,6,1,16,13,10,2
892,53.0,No,Travel_Rarely,323,Research & Development,24,2,Human Resources,1,2,Male,74,4,4,Research Scientist,4,Single,6147.0,24120,0,Y,No,12,3,3,80,0,1,5,2,1,1,2,1
893,51.0,No,Travel_Frequently,1375,Research & Development,5,4,Medical,1,3,Male,50,4,4,Laboratory Technician,2,Divorced,1145.0,3844,1,Y,Yes,24,3,3,80,1,7,6,2,7,0,8,0
894,47.0,No,Non-Travel,1187,Research & Development,19,4,Human Resources,1,1,Male,82,4,4,Manager,4,Married,13404.0,21995,9,Y,No,23,4,4,80,0,35,3,2,35,7,3,2
895,42.0,No,Non-Travel,1074,Research & Development,11,2,Medical,1,4,Female,83,1,3,Manager,4,Married,11304.0,17257,4,Y,No,21,3,3,80,2,9,6,2,9,0,6,0
896,45.0,No,Non-Travel,1006,Sales,10,5,Human Resources,1,1,Male,72,2,2,Sales Representative,2,Divorced,19999.0,9559,2,Y,No,24,3,3,80,0,6,1,2,6,6,14,6
897,18.0,No,Travel_Rarely,929,Sales,3,1,Other,1,4,Male,35,3,1,Sales Representative,2,Married,8694.0,26568,5,Y,No,25,3,4,80,3,35,5,3,35,15,2,8
898,21.0,Yes,Non-Travel,1247,Research & Development,22,4,Medical,1,1,Male,84,2,4,Research Scientist,4,Divorced,5157.0,24070,7,Y,Yes,20,3,1,80,1,15,6,2,15,9,4,2
899,24.0,Yes,Travel_Frequently,337,Sales,24,4,Human Resources,1,1,Male,73,2,2,Sales Representative,2,Married,,21449,5,Y,No,13,3,4,80,2,13,3,1,13,4,12,2
900,26.0,Yes,Non-Travel,174,Sales,10,5,Marketing,1,3,Female,97,2,4,Sales Executive,4,Single,18824.0,11294,9,Y,No,23,3,2,80,0,15,0,2,15,9,3,1
901,53.0,Yes,Travel_Rarely,599,Sales,2,5,Life Sciences,1,2,Male,33,3,1,Sales Executive,3,Divorced,1590.0,2679,8,Y,No,17,3,4,80,3,24,6,3,24,24,12,16
902,36.0,No,Travel_Rarely,367,Sales,28,3,Medical,1,1,Female,92,2,4,Sales Representative,4,Married,2120.0,9190,5,Y,No,12,3,1,80,1,40,2,1,40,24,5,8
903,18.0,No,Travel_Rarely,1086,Sales,9,5,Marketing,1,4,Female,87,3,2,Sales Representative,1,Single,19999.0,7347,4,Y,No,11,3,3,80,0,3,3,1,3,3,11,1
904,27.0,No,Travel_Rarely,1173,Research & Development,5,4,Life Sciences,1,2,Female,83,3,3,Research Scientist,2,Single,,14725,3,Y,No,19,3,4,80,0,28,4,2,28,5,12,5
905,53.0,No,Travel_Rarely,1182,Research & Development,21,2,Medical,1,2,Male,67,3,1,Laboratory Technician,3,Single,6564.0,13561,1,Y,Yes,16,3,3,80,2,5,6,4,5,5,8,2
906,26.0,No,Travel_Rarely,822,Research & Development,17,1,Marketing,1,1,Female,89,4,2,Laboratory Technician,2,Married,4954.0,22431,5,Y,No,19,3,2,80,3,0,4,3,0,0,14,0
907,59.0,Yes,Travel_Rarely,1195,Research & Development,6,3,Marketing,1,1,Female,81,4,5,Laboratory Technician,2,Divorced,16213.0,15571,1,Y,Yes,22,3,1,80,1,38,0,4,38,3,4,0
908,49.0,No,Travel_Rarely,289,Research & Development,29,2,Other,1,1,Female,58,2,5,Manufacturing Director,2,Divorced,14949.0,13015,4,Y,No,13,4,3,80,0,0,1,2,0,0,14,0
909,49.0,Yes,Travel_Rarely,1095,Sales,11,1,Marketing,1,2,Male,69,4,5,Sales Executive,1,Divorced,12183.0,2009,0,Y,Yes,13,3,3,80,1,39,3,3,39,3,0,0
910,23.0,No,Travel_Frequently,665,Research & Development,27,1,Other,1,3,Female,37,3,3,Manager,1,Single,15538.0,17987,2,Y,No,20,4,3,80,3,2,6,4,2,1,12,0
911,55.0,Yes,Travel_Rarely,1092,Research & Development,5,1,Technical Degree,1,1,Female,64,4,4,Healthcare Representative,4,Married,14549.0,14445,9,Y,Yes,22,3,3,80,2,0,6,3,0,0,4,0
912,34.0,Yes,Travel_Rarely,835,Sales,7,2,Human Resources,1,2,Female,45,3,4,Manager,1,Single,9935.0,17203,4,Y,No,13,3,4,80,2,0,0,2,0,0,4,0
913,27.0,Yes,Travel_Rarely,255,Research & Development,7,3,Life Sciences,1,2,Male,47,1,4,Manager,2,Divorced,1766.0,13023,6,Y,No,12,3,1,80,2,38,6,3,38,1,8,0
914,44.0,No,Travel_Rarely,772,Research & Development,4,3,Human Resources,1,4,Male,88,4,3,Healthcare Representative,3,Married,14696.0,24847,7,Y,No,23,4,1,80,1,20,4,2,20,10,7,4
915,52.0,No,Travel_Frequently,1208,Research & Development,21,1,Human Resources,1,1,Female,63,2,5,Manufacturing Director,3,Married,3621.0,7321,6,Y,No,21,3,3,80,1,29,6,4,29,29,4,1
916,38.0,No,Non-Travel,168,Research & Development,10,2,Other,1,3,Male,33,1,4,Laboratory Technician,3,Married,17721.0,22600,6,Y,No,16,3,1,80,0,31,6,3,31,3,4,1
917,42.0,No,Travel_Rarely,472,Sales,24,1,Human Resources,1,4,Female,98,1,3,Manager,2,Married,9616.0,12378,1,Y,No,13,4,3,80,3,32,4,1,32,20,14,14
918,45.0,No,Travel_Rarely,154,Human Resources,18,5,Marketing,1,1,Male,94,4,3,Manager,1,Single,19999.0,18079,5,Y,No,15,4,2,80,3,21,4,2,21,20,13,8
919,32.0,No,Travel_Frequently,184,Research & Development,1,3,Other,1,4,Male,90,4,2,Manufacturing Director,3,Divorced,5129.0,26118,4,Y,No,23,3,2,80,3,29,2,3,29,15,1,2
920,21.0,No,Non-Travel,1040,Sales,14,4,Human Resources,1,1,Male,75,2,4,Manager,2,Divorced,14033.0,9506,8,Y,No,21,4,2,80,1,3,2,1,3,0,15,0
921,46.0,Yes,Travel_Rarely,940,Research & Development,6,1,Other,1,4,Male,50,1,5,Research Scientist,2,Single,15805.0,12219,9,Y,No,15,3,1,80,2,22,4,1,22,3,8,1
922,26.0,No,Travel_Rarely,691,Research & Development,11,5,Technical Degree,1,3,Female,67,3,1,Research Director,3,Married,18374.0,3456,3,Y,Yes,20,3,3,80,3,24,5,1,24,0,13,0
923,44.0,No,Non-Travel,831,Research & Development,14,3,Other,1,4,Female,89,4,3,Healthcare Representative,3,Divorced,12804.0,2043,6,Y,No,13,3,4,80,0,11,1,1,11,9,10,3
924,43.0,Yes,Travel_Rarely,721,Research & Development,20,2,Medical,1,4,Female,65,1,2,Laboratory Technician,4,Single,13299.0,9326,7,Y,Yes,13,3,4,80,1,16,2,2,16,1,14,1
925,36.0,Yes,Travel_Rarely,1108,Research & Development,29,3,Marketing,1,4,Male,35,1,1,Healthcare Representative,4,Married,11983.0,12086,5,Y,No,11,3,2,80,2,14,3,3,14,8,3,7
926,45.0,Yes,Travel_Rarely,416,Sales,26,2,Life Sciences,1,1,Female,68,3,3,Sales Representative,2,Single,7190.0,9776,2,Y,No,16,3,2,80,3,9,2,1,9,6,6,5
927,34.0,No,Non-Travel,1287,Sales,3,2,Medical,1,1,Female,58,1,2,Sales Representative,4,Married,4484.0,22954,4,Y,No,13,3,1,80,2,34,3,3,34,17,9,12
928,60.0,No,Non-Travel,724,Research & Development,16,1,Medical,1,3,Male,56,4,4,Research Director,4,Single,3814.0,20955,0,Y,Yes,25,3,4,80,0,28,2,3,28,15,5,6
929,58.0,No,Travel_Rarely,351,Research & Development,16,1,Medical,1,4,Male,98,3,2,Manager,3,Married,2003.0,16892,7,Y,Yes,11,4,1,80,3,11,4,4,11,8,13,6
930,59.0,No,Travel_Rarely,251,Sales,7,3,Human Resources,1,2,Female,38,4,3,Sales Representative,4,Single,3450.0,10200,1,Y,No,23,3,2,80,3,0,6,3,0,0,4,0
931,37.0,No,Travel_Rarely,1459,Sales,8,5,Other,1,4,Female,53,2,4,Manager,2,Married,14683.0,7632,9,Y,No,24,4,3,80,2,0,3,2,0,0,10,0
932,57.0,No,Non-Travel,1009,Research & Development,27,3,Other,1,2,Female,92,1,5,Research Director,3,Divorced,19417.0,15700,6,Y,No,24,4,3,80,1,9,6,2,9,9,10,3
933,56.0,Yes,Non-Travel,1491,Human Resources,28,4,Human Resources,1,2,Male,48,4,2,Human Resources,4,Divorced,9902.0,3862,8,Y,No,23,4,3,80,2,17,6,1,17,8,4,5
934,40.0,No,Travel_Rarely,965,Research & Development,4,2,Marketing,1,4,Female,59,4,1,Laboratory Technician,4,Divorced,9801.0,19617,0,Y,No,20,3,2,80,0,1,1,3,1,0,13,0
935,49.0,No,Travel_Rarely,699,Sales,12,2,Human Resources,1,2,Male,87,2,4,Sales Representative,4,Married,6317.0,21509,3,Y,Yes,19,3,1,80,2,7,2,2,7,0,6,0
936,50.0,No,Travel_Rarely,1106,Sales,12,1,Human Resources,1,2,Male,69,1,4,Sales Executive,1,Single,11918.0,6711,6,Y,No,21,3,3,80,2,21,2,2,21,3,13,3
937,22.0,No,Travel_Rarely,1070,Sales,10,5,Human Resources,1,4,Male,97,4,5,Manager,4,Single,13766.0,4457,8,Y,Yes,11,3,4,80,3,21,4,2,21,9,12,8
938,60.0,No,Non-Travel,1104,Human Resources,12,1,Marketing,1,1,Male,61,3,2,Manager,4,Divorced,13011.0,26585,1,Y,No,15,3,4,80,1,25,3,1,25,2,1,2
939,51.0,Yes,Travel_Rarely,1223,Sales,11,4,Marketing,1,4,Male,94,4,1,Sales Executive,2,Married,19999.0,13196,1,Y,Yes,15,3,2,80,1,25,5,2,25,5,15,3
940,57.0,No,Travel_Rarely,1243,Research & Development,11,3,Technical Degree,1,3,Male,63,4,5,Manager,4,Single,11719.0,14839,5,Y,No,25,3,4,80,1,8,4,3,8,2,8,1
941,28.0,No,Travel_Rarely,402,Sales,15,3,Technical Degree,1,2,Female,60,4,2,Manager,1,Married,1975.0,8699,2,Y,Yes,12,4,4,80,1,20,6,2,20,8,1,2
942,20.0,No,Travel_Frequently,1272,Research & Development,6,5,Technical Degree,1,3,Female,88,4,1,Healthcare Representative,3,Single,13497.0,15167,3,Y,No,24,4,2,80,2,30,3,2,30,2,8,1
943,50.0,Yes,Travel_Rarely,1324,Research & Development,29,1,Technical Degree,1,2,Male,55,1,1,Research Scientist,4,Single,11201.0,10459,2,Y,Yes,24,3,1,80,3,5,2,1,5,1,10,0
944,28.0,No,Travel_Rarely,1126,Research & Development,27,1,Other,1,1,Female,51,4,3,Laboratory Technician,4,Divorced,12170.0,9157,0,Y,No,23,3,3,80,3,13,2,3,13,7,3,1
945,33.0,No,Travel_Rarely,499,Sales,11,4,Medical,1,2,Male,63,2,1,Manager,2,Divorced,12779.0,14053,5,Y,No,11,3,2,80,1,32,2,2,32,21,12,11
946,35.0,No,Travel_Rarely,167,Sales,2,3,Medical,1,4,Male,42,4,2,Sales Representative,4,Married,11620.0,4714,1,Y,Yes,16,4,4,80,2,6,2,3,6,6,9,1
947,47.0,No,Travel_Rarely,253,Sales,24,1,Technical Degree,1,2,Female,84,3,5,Manager,4,Divorced,3786.0,22930,1,Y,No,25,3,3,80,1,23,0,3,23,12,10,2
948,27.0,No,Travel_Rarely,1114,Human Resources,22,5,Technical Degree,1,3,Male,37,3,5,Manager,4,Married,11461.0,9364,6,Y,No,17,3,3,80,1,8,2,2,8,6,9,6
949,35.0,Yes,Travel_Rarely,281,Research & Development,27,3,Life Sciences,1,4,Male,91,4,3,Research Scientist,4,Married,3223.0,17256,4,Y,Yes,21,3,3,80,3,10,2,1,10,2,5,1
950,55.0,Yes,Travel_Rarely,624,Research & Development,9,4,Medical,1,3,Male,51,4,2,Manufacturing Director,3,Single,19654.0,25603,7,Y,Yes,21,3,2,80,3,22,5,3,22,7,0,0
951,36.0,No,Travel_Rarely,288,Research & Development,11,5,Life Sciences,1,1,Male,85,2,1,Laboratory Technician,2,Single,2913.0,13998,1,Y,No,19,4,3,80,1,1,5,4,1,1,4,0
952,53.0,No,Travel_Rarely,119,Research & Development,16,2,Life Sciences,1,3,Female,50,2,3,Manufacturing Director,3,Married,2771.0,26020,9,Y,Yes,18,3,1,80,2,14,3,2,14,0,5,0
953,30.0,No,Travel_Rarely,950,Sales,13,4,Human Resources,1,3,Male,78,1,4,Manager,1,Divorced,16253.0,11583,7,Y,Yes,20,3,4,80,1,34,6,3,34,0,8,0
954,20.0,Yes,Non-Travel,1406,Human Resources,13,5,Other,1,3,Male,35,1,2,Human Resources,4,Married,2034.0,25925,6,Y,Yes,13,4,2,80,3,35,2,3,35,28,13,23
955,27.0,Yes,Travel_Rarely,997,Research & Development,22,1,Marketing,1,4,Male,64,3,3,Manufacturing Director,1,Single,1009.0,11274,9,Y,No,19,4,2,80,3,27,2,3,27,25,8,11
956,55.0,Yes,Travel_Rarely,109,Research & Development,22,2,Medical,1,1,Female,56,4,5,Manufacturing Director,3,Single,11744.0,26869,7,Y,No,11,4,3,80,2,38,3,2,38,12,15,2
957,,Yes,Travel_Rarely,799,Research & Development,28,4,Technical Degree,1,1,Male,69,4,3,Healthcare Representative,1,Divorced,18290.0,14271,2,Y,Yes,23,3,4,80,1,3,6,4,3,3,8,2
958,44.0,No,Travel_Rarely,754,Sales,18,1,Technical Degree,1,1,Female,43,2,4,Sales Representative,4,Single,7411.0,4835,7,Y,No,16,3,3,80,1,9,2,3,9,8,13,7
959,25.0,Yes,Travel_Rarely,1426,Sales,21,2,Marketing,1,3,Male,81,2,2,Sales Executive,1,Married,12113.0,10013,5,Y,No,23,3,3,80,0,5,2,3,5,1,2,1
960,59.0,No,Non-Travel,340,Research & Development,25,3,Medical,1,4,Male,69,1,3,Healthcare Representative,3,Single,4477.0,26339,1,Y,Yes,24,3,2,80,1,29,4,1,29,5,12,3
961,34.0,No,Travel_Rarely,251,Sales,1,1,Technical Degree,1,4,Male,72,1,1,Sales Executive,4,Single,2561.0,15239,5,Y,Yes,20,3,1,80,2,34,0,2,34,4,3,3
962,26.0,No,Travel_Rarely,883,Research & Development,20,5,Technical Degree,1,4,Male,87,3,2,Research Director,2,Married,19850.0,6205,4,Y,No,12,3,4,80,3,9,3,2,9,1,7,1
963,23.0,No,Travel_Rarely,1460,Sales,10,4,Human Resources,1,3,Male,32,2,3,Manager,3,Married,17186.0,15853,2,Y,No,20,3,4,80,0,31,4,3,31,10,7,1
964,60.0,Yes,Travel_Rarely,287,Research & Development,26,2,Life Sciences,1,1,Male,44,4,3,Research Scientist,4,Married,8504.0,4154,0,Y,No,19,4,4,80,2,2,5,1,2,0,15,0
965,42.0,Yes,Non-Travel,563,Sales,19,1,Technical Degree,1,3,Female,74,2,2,Manager,2,Single,10280.0,23492,6,Y,No,19,3,4,80,2,25,6,3,25,5,1,4
966,56.0,No,Travel_Rarely,821,Research & Development,17,3,Other,1,4,Male,40,2,5,Manager,1,Divorced,7317.0,12536,1,Y,No,18,4,1,80,0,14,1,3,14,7,7,0
967,45.0,Yes,Non-Travel,1300,Research & Development,1,4,Medical,1,3,Female,68,2,1,Laboratory Technician,1,Single,6985.0,5923,0,Y,Yes,23,3,2,80,1,16,1,2,16,8,6,6
968,50.0,No,Travel_Frequently,999,Sales,1,4,Other,1,2,Male,48,1,2,Sales Representative,1,Married,4186.0,12046,0,Y,No,21,3,1,80,0,26,5,1,26,8,8,7
969,54.0,No,Travel_Rarely,805,Research & Development,17,1,Marketing,1,1,Male,49,4,1,Healthcare Representative,4,Divorced,6530.0,24468,6,Y,No,17,3,3,80,2,17,0,3,17,7,15,6
970,26.0,No,Travel_Rarely,1300,Research & Development,15,3,Human Resources,1,1,Male,85,4,1,Healthcare Representative,1,Single,1185.0,9262,0,Y,No,24,3,2,80,1,18,6,2,18,11,4,10
971,35.0,No,Non-Travel,980,Research & Development,29,2,Medical,1,4,Female,33,1,2,Manager,1,Divorced,8162.0,5868,8,Y,No,16,3,1,80,3,11,6,3,11,9,1,9
972,38.0,No,Non-Travel,514,Human Resources,2,1,Human Resources,1,3,Male,38,1,3,Manager,2,Single,10036.0,5790,5,Y,Yes,12,4,4,80,0,23,1,3,23,7,4,3
973,19.0,No,Travel_Rarely,677,Research & Development,11,2,Life Sciences,1,4,Male,54,4,5,Laboratory Technician,2,Married,17512.0,13224,3,Y,No,24,3,4,80,2,4,0,1,4,2,13,0
974,60.0,Yes,Non-Travel,409,Sales,21,4,Technical Degree,1,3,Male,76,3,1,Manager,2,Married,18706.0,20391,3,Y,No,14,4,2,80,1,23,1,1,23,12,1,2
975,55.0,No,Travel_Rarely,1125,Sales,2,2,Medical,1,2,Male,78,2,1,Manager,4,Divorced,1080.0,3273,4,Y,No,20,3,1,80,2,26,1,1,26,18,12,10
976,57.0,Yes,Travel_Rarely,416,Sales,20,3,Marketing,1,1,Male,56,4,3,Sales Executive,3,Single,12284.0,25257,1,Y,Yes,17,4,2,80,1,29,6,3,29,1,11,0
977,53.0,No,Travel_Rarely,1119,Research & Development,9,5,Life Sciences,1,1,Male,57,1,2,Manufacturing Director,1,Married,8052.0,13159,4,Y,No,24,3,4,80,1,14,4,4,14,0,14,0
978,60.0,No,Travel_Rarely,467,Sales,19,3,Life Sciences,1,3,Male,91,4,5,Manager,1,Divorced,16698.0,14434,1,Y,Yes,23,3,1,80,0,37,6,1,37,15,4,10
979,54.0,Yes,Travel_Rarely,654,Research & Development,2,2,Human Resources,1,1,Male,45,2,1,Laboratory Technician,4,Married,2791.0,15328,3,Y,Yes,16,3,4,80,3,33,1,4,33,17,14,12
980,32.0,Yes,Travel_Rarely,704,Research & Development,16,1,Life Sciences,1,3,Female,75,4,1,Manufacturing Director,1,Married,8081.0,16703,9,Y,Yes,19,3,2,80,1,26,6,4,26,13,12,2
981,45.0,No,Travel_Rarely,1349,Research & Development,20,4,Medical,1,4,Male,75,1,2,Manager,4,Single,2828.0,25236,4,Y,No,23,4,2,80,2,19,5,4,19,1,14,0
982,35.0,No,Travel_Rarely,1035,Research & Development,9,5,Human Resources,1,2,Male,69,3,3,Research Scientist,4,Married,7350.0,11404,5,Y,Yes,23,3,2,80,1,40,0,2,40,12,8,9
983,51.0,No,Non-Travel,579,Sales,20,1,Life Sciences,1,3,Male,63,1,4,Sales Executive,4,Single,6157.0,9811,5,Y,No,15,3,2,80,3,31,2,3,31,26,6,24
984,39.0,No,Travel_Frequently,1080,Sales,28,1,Marketing,1,2,Female,39,3,3,Manager,3,Single,15634.0,12487,8,Y,Yes,22,3,2,80,2,3,6,1,3,2,6,1
